customer_id,first_name,last_name,email,phone,address,city,state,zip,signup_date,last_purchase,total_spend,plan,active
59312015931201,Richard,Jackson,,null,3026 Hill Rd,"Fort Worth, Fort Worth",NaN,97342,2021-07-23,2025-03-27,6048.45,Enterprise,False
943406,Nicholaswu,Rivera,nicholas.rivera@me.com,555-555-5555,P.O. Box 3302,Virginia Beach,KS,,2019-03-25,2022-02-18,3659.6,Basic,False
0624386,Brenda,Mitchell,NULL,(015) 349-0005,1969 South St,,,11OO0,0000-00-00,2022-01-11,"9277,77",Free,True
888559,Sarah,Moore,sarah.moore261@msn.com,+19162915748,1958_Church_St,Raleigh,OR,68288,2016-01-17,2022/09/13,1972.08,Standard,True
0323395,Timothy,Lee,timothy_lee90@yahoo.com,9764474,4973 Hill Rd,Nashville,OR,193544,2017-11-24,2024-03-27,"1099,71",Professional,True
7110026,Justin,Nguyen,justin_nguyen@hotmail.com@extra.com,345-595-2206,9095 North Ave,Omaha,IN,15191,13/11/2020,2026-03-17,7979.43,Free,False
0853533,Nancy,Robinson,NANCY.ROBINSON712@ME.COM,403.154.6420,4752 South St,NULL,OK,84700,2020-10-13,2024-05-14,6576.3,Enterprise,False
945463,Emma,Baker Baker,NULL,+14921231181,4081 Main St,N/A,WY,95704,n/a,2024-03-08,3404.0,Free,True
012782,Angela,null,angela.brown@msn.com,238-497-7708,898 Park Ave,Long Beach,AL,34952,2020-05-07,2022-04-15,7357.88,Standard,True
  51769171  ,  scott  ,  Flores  ,  scott-flores529@  ,  735-968-2178  ,  6639 Valley Dr  ,  San Francisco  ,  TN  ,  NULL  ,  2022-04-18  ,  2025-11-20  ,  8543.05  ,  Ultimate  ,  False  
9912028,Donald,NULL,donaldclark718@live.com,555-555-5555,5162 Sunset Blvd,Memphis,MAMA,69343,2019-04-03,null,7702,Standard,True
9452196,cynthia,NULL,cynthia.hernandez@hotmail.com,+19332769669,1482 River Rd,Charlotte,N/A,88732,2016-11-11,,7361.34,Ultimate,False
95625088,Martinez,Gary,gary.martinez@icloud.com,000-000-0000,551 East Blvd,Tucson,UT,70013,2021-07-22,2023-02-02,509.14,Starter,False
95712955,Jason,Hall,jason_hall@me.com,495-058-0084,NULL,Chicago,SC,20O45,,NULL,9347.38,Enterprise,False
48138129,Jeffrey,Carter,jeffrey.carter252@icloud.com,NaN,7026 VALLEY DR,Milwaukee,NJ,77653,2020-01-15,2023-01-23,8063.43,Standard,True
77910616,Charles,Green,charles.green@hotmail.com,838.406.6511,5466_Church_St,Colorado Springs,RI,30800,2015-08-26,2022-09-28,6084.37,Basic,True
00223832,Benjamin,Lee,benjamin-leeme.com,,6521 South St,Indianapolis,MA,30605,2022-09-02,2026-08-18,3199.48,Free,True
NULL,NULL,Hernandez,ronald-hernandez@msn.com,678.330.0779,3909 Washington Blvd,Philadelphia,AK,65270,NULL,0000-00-00,636.4,NULL,True
0356445,Melissa,F. Flores,melissaflores577@aol.com,(653) 3,,Denver,AK,null,2016-12-11,2023/03/20,267.84,starter,True
,Matthew,Torres,matthewtorres@protonmail.com,(851) 615-3301,7073 Spring St,Los Angeles,WA,18799,2020-11-04,2023-01-02T00:00:00Z,2076.03,Enterprise,False
5361677,Emma,Ramirez,emmaramirez118@icloud.com,(581) 901-8734,1484 Washington Blvd,Dallas,PA,93379,2015-03-22,2023-08-18,2918.57,Free,True
749461,Larry,Davis,larry-davis196@aol,(734) 228-7117,NULL,Indianapolis,SC,69110,2018-06-19,2025-02-01,4691.47,Professional,n/a
6861627,Sharon,Thomas,sharon-thomas44@protonmail.com,(066) 063-1725,715 Lake Dr,Colorado Springs,OH,39419,2017-02-27,n/a,N/A,Premium,True
8550171,Daniel,Johnson,invalid-email,+11469059091,n/a,Louisville,DE,15596,2022-01-06,2026-07-27,7245.687245.68,N/A,True
0916540,Gary,Lewis,garylewis148@icloudcom,N/A,123,Charlotte,WI ,90322,2018-04-17,2023/12/07,5272.18,Ultimate,True
1500144,Ronald,Mitchell,ronald-mitchell303@live.com,(249) 731-8626,N/A,San Antonio,MA,64446,2022-06-28,null,2140.16,Professional,False
01733777,Jeffrey,gonzalez,jeffreygonzalez@aol.com,NaN,3746 Maple Dr3746 Maple Dr,Fres,KS,,2018-09-27,07/18/2024,6294.61,Ultimate,False
5974284,,Jackson,,867.767.8051,9491 Sunset Blvd,Colorado Springs,KS,29258,2020-10-04,2024-01-25,5006.88,Starter Plan,True
36238615,Joshua,Perez,joshua-perez993@msn.com,+19873390509,,"Memphis, Memphis",WY,30700,2016-02-02,2026-06-07,NULL,Standard,False
5916049,Matthew,Sanchez,matthewsanchez@protonmail.com,788-590-9407,,ATLANTA,UT,44899,2021-06-17,2022-07-18,7763.53,Free,True
29287538,Linda,Adams,N/A,N/A,P.O. Box 8315,Portland,ME,68096-2392,2015-10-19,2025-04-09,N/A,Enterprise,False
584954,Timothy,Rivera,timothy.rivera@gmail.com,000-000-0000,671 Lake Dr,Colorado Springs,MD,83326,2019-02-23,2024-03-21,7057.6,Enterprise,False
5584129,Eric,Robinson,eric.robinson@me.com,n/a,null,San Jose,MN,83594,2024-07-08,2023-02-15,8924.55,Enterprise,False
5064491,Mark,Robinson,markrobinson@icloud.com,null,2185 Sunset Blvd,Columbus,CA,69259,09/23/2019,2099-01-01,5700.72,Ultimate,True
2643770,Brandon,taylor,NULL,002.061.3456,8979 Sunset Blvd,Minneapolis,NH,89679,2018-06-28,2026-05-07,2562.22,PREMIUM,True
29071924,Larry,Nelson,larry.nelson909@gmail.com,+12913913047,7440 Lake Dr,NULL,TX,10760,2020-01-21,08/11/2026,9474.449474.44,Premium,True
46669720,Kevin,Allen,kevin_allen@hotmail.com ,+12462698076,6516 East Blvd,,ND,34749,2021-03-27,2025-05-23,3025.68,,False
183394,Sandra,Johnson,sandrajohnson782ATyahoo.com,190.104.2257,2587 Pine Rd,Milwaukee,TN,66669,2018-02-12,,5932.1,Basic,True
0,Scott Scott,Perez,SCOTT-PEREZ@PROTONMAIL.COM,N/A,5056 South St,Portland,CO,96189-1357,2019-11-05,21-30-2202,6080.02,Enterprise,False
1037393,Justin,Thomas,NULL,927-445-4185,5543 Park Ave,Kansas City,MO,45079,2017,2026-04-25,6134.69,Basic,True
21452736,null,Jackson,NULL,074-419-4392,123,Las Vegas,SD,30714,2015-02-14,04/08/2025,0,Unknown,True
7607086,Brian,,brian-taylor145@live.com,(053) 168-1426,3566 Pine Rd,Oklahoma City,AR,95076,2018-12-22,2026-05-08,6741.49,Starter,False
034902,Sandra,Adams,sandraadams@aol.com,874.838.2112,8196 Pine Rd8196 Pine Rd,Virginia Beach,NE,88127,2019-12-12,2024-02-22,6733.3,Standard,True
17610371,Kevin,Carter,kevin.carter@live.com,(950) 687-7387,3080 East Blvd3080 East Blvd,Minneapolis,MO,,2015-07-13,2025-01-01,3456.97,Starter,False
7877935,SANDRA,Wright,sandra.wright676@protonmail.com,490-158-7459,7292 Lake Dr,Indianapolis,KY,56499,10/27/2015,2025-09-11,6191.6,Basic,False
018131,Frank,Jackson,frank_jackson551@msn.com,301-311-5424,2405 Main St2405 Main St,memphis,IA,88724,2022-11-01,2025-08-09,3636.76,Starter,False
4802941,Patricia,Jones,patricia.jones910@gmail.com,+19211819321,2620 East Blvd2620 East Blvd,Seattle,NH,66784,32/13/2022,91-40-6202,329.95 USD,Ultimate Plan,False
,Frank,Wilson,frank-wilson162@aol.com,918-627-1379,2953 Pine Rd,San Jose,TX,2962,2020-07-04,0000-00-00,5279.06,Starter,False
762918,K@mberly,Williams,NULL,990.760.3558,9348 Elm St,Seattle,CA,89637-8287,2099-01-01,11-60-5202,9093.16,Enterprise,False
43805635,Carol,Martin,carolmartin@outlook.com,080-461-5102,5403 Hill Rd,Oklahoma City,MO,N/A,2021-08-20,22/09/2026,8036.2,Enterprise,False
0515592,Carol,White,carol_white@gmail.com,n/a,5053 Spring St,Raleigh,WI,81652,32/13/2022,2022-07-27,7933.08,Ultimate,True
5272845,NULL,Moore,sarahmoore@icloud.com,664.158.9429,223 Cedar Ln,Louisville,NH,68854,2019-07-13,N/A,6146,Free,False
19707406,Andrew,Hill,andrew_hill268@outlookcom,8478187444,n/a,Phoenix,UT,76099,2015-05-08,2026-05-23,2410.7,Free,true
4445831,Nancy,Garcia,nancy-garcia434@protonmail.com,+16564959325,4832 Maple Dr,Indianapolis,LA,10559,NULL,2026-12-07,4162.4,Basic,False
394840,Melissa,Rodriguez,melissarodriguez@protonmail.com,554.473.2836,7008 West Rd,NaN,MI,35091,2022-05-06,2024-03-11,4596.36,ULTIMATE,False
679276,Kevin,Brown,kevin.brown232@me.com ,null,2675 East Blvd,Albuquerque,FL,10949,2023-01-12,2026-12-24,-5385.96,Enterprise,True
385047,Brandon,Thompson,brandon_thompson@live,+10965707423,758 CHURCH ST,Indianapolis,CA,NaN,1900-01-01,2026-09-17,5465.48,Basic,True
0080054,Andrew,Flores,andrew.flores@outlook.com,991-357-3309 ext.680,790 Spring St,Portland,AL,54141,2024-10-19,2022-11-14,2784.5,Standard,Inactive
0382617,Larry,White,larry.white@aol.com@extra.com,000-000-0000,NaN,Fres,TX,79414,2023-03-25,NaN,3136.78,STANDARD,True
666712,Raymond,Anderson,raymond-anderson@live.com@extra.com,119-148-9460,4970 Cedar Ln,  Colorado Springs,NC,96382,0000-00-00,2023-05-10,6516.25,Professional,True
3440402,  Christopher  ,Walker,christopher.walker@icloud.com,N/A,NULL,Louisville,NC,34412,2015-01-22,2026-05-25,647.89,Premium,False
588097,Patricia,CLARK,patricia.clark787@outlook.com,02764997214,591 Spring St,Mesa,null,877,2021-08-15,2026-09-18,9720.61,Premium,false
52705473,Daniel,Miller,daniel_miller823@yahoo.com,(520) 342-6967,491 River Rd,Baltimore,NE,35431,2017-07-06,2024-07-07,9319.27,Basic,NULL
NULL,Samantha,Adams,samanthaadams766@gmail.com,(601) 416-0235,N/A,Columbus,KS,24416,2099-01-01,0000-00-00,188.77,Basic Plan,True
257868,Susan,Mitchell,susan_mitchell370@gmail.com,+16288200882,5364 Spring St,Baltimore,RI,31660,2022/08/18,2026-05-26,9867.87,Enterprise,True
3461995,Ashley,Roberts,ashley.roberts889@outlook.com,553-368-6193 ext.366,7908_Oak_Ave,San Francisco,NM,63858,2023-01-20,2099-01-01,3966.86,Enterprise,False
61553595,Gary,  Anderson  ,NaN,+19197703174,3033 West Rd,Philadelphia,AR,68919,2021-08-15,NULL,4136.04,Free,false
36371757,Scott,Lopez,scottlopez456@outlook.com,+13149363544,2099 Pine Rd,Atlanta,OH,38101,2019-02-07,2023-06-27,1069.17,Enterprise,True
3490020,Jonathan,NULL,jonathan-mitchell912@gmail.com,328-X86-2559,1545 Oak Ave,Fresno,MNMN,n/a,2017-05-12,2026-04-08,2566.15,Starter,True
2032618,Ryan,Hernandez,ryan_hernandez@me.com,602-330-6769,7013 Oak Ave,Chicago,NE,,32/13/2022,32/13/2022,5208.88,Enterprise,False
2258697,Stephen,Wilson,stephen.wilson607@aol.com,084-276-3845,6789 Sunset Blvd,San Francisco,SC,77550,2022-11-25,2026-03-01,6280.29,,False
65756632,Emily,Carter,emily-carter463@yahoo.com,(367) 048-2865,3634 South St,Austin,VA,45906,2017-10-18,2024-12-05,$4964.68,starter,False
49321705,Martinez,Charles,charles.martinez@protonmail.com,+14343388116,7358 Pine Rd,memphis,CO,91889,2024-07-13,n/a,5412.23,Free,False
94240060,Jacob,Brown,jacob.brown@protonmail.com ,(119) 567-8839,7499 Pine Rd,  Mesa,NC,96O77,NULL,2023-11-21,4671.93,STARTER,True
66884082,Jonathan,Clark,jonathan.clark@me.com,119-661-3874,2876 Pine Rd,Kansas City,MO,433,2018-04-18,2025-03-06,219.53,Starter,True
8296018,William,Smith,william_smith@yahoo,,NaN,Colorado Springs,KS,10975,2017-09-10,2022-06-05,751.8,Professional,True
8165137,Brenda,Nguyen,brenda-nguyen662@protonmail.com,905.646.5914,N/A,Indianapolis,MT,48757,2023-12-16,2023-08-05,6970.44,Unknown,True
1711269,auhsoJ,Adams,joshuaadams@aol.com,236.661.6842,8386 Sunset Blvd,Colorado Springs,GA,28580,2020-12-21,,6924.68,Enterprise,False
087758,Justin,Anderson,justin-anderson280@me.com,,4693 ,Louisville,MT,NULL,2022-03-14,2025-07-12,6771.43,Standard,True
40398314,,Young,amy.young858@hotmail.com,+11420527577,5530 Lake Dr,San Antonio,WV,77924,2017-08-25,2025-02-26,1162.51,Standard,False
555795,Paul,Robinson,paul.robinson429@protonmail.com,279.866.0157,8342 Spring St,seattle,MA,55954,2016-12-08,2024-09-24,8928.09,Unknown,False
641078,Anna,Hall Hall,anna_hall436@aol.com,280-458-7890,7484 Lake Dr,Louisville,MT,66649,2024-09-08,2026-11-18,9145.94,Professional,True
00348103,Helen,Torres,helentorres@protonmail.com,779-909-4378,N/A,Louisville,VT,80612,2018-09-17,2023-12-26,2252.62,Standard,False
0021447,Samantha,Martinez,samantha-martinez318@protonmail.com,(396) 903-1448,NaN,NewYork,HI,7OO29,2020-12-19,2024-04-23,-8385.66,free,False
8256651,Mark,Torres,NULL,464.996.5758,1635 Park Ave,Austin,CT,11045,08/05/2024,null,1155.86,Free,True
5879853,Pamela,Miller,pamelamiller587@,+17592170287,4268 Church St,Fort Worth,MN,46491,2024-03-04,2022-02-28,$5248.09,Standard,False
79611243,James,Flores,james-flores@aol.com,364.291.3518,1662 Sunset Blvd,New York,HI,51815,2017-10-17,2025-11-15,120.83,Ultimate,False
019104,Kenneth,Williams,kenneth.williams@gmail.com,+19851393477,3557 ,Oklahoma City,Ohio,72058,2022-05-25,2024-03-14,2136.0,Starter,True
095441,Flores,Brenda,brendaflores@icloud.com,+19026424848,5179 Cedar Ln,Kansas City,WV,95638,2015-02-13,2025-01-18,5493.24,Standard,N
7942960,NaN,RobertsvT,elizabeth_roberts241@gmail.com@extra.com,731-617-8912,3409 Maple Dr,chicago,NH,78181,2020-08-16,2026-12-18,$2816.8,Premium,True
3350175,Kathleen,Jones,KATHLEEN.JONES@MSN.COM,null,NULL,Chicago,TX,81826,2024-09-03,2023,6607.85,Free,False
680543,Donald,Smith,donald-smith@gmail.com,386.184.8259,8210 River Rd,Houston,XX,00000,2021-08-05,2024-06-01,5608.36,n/a,yes
7947480,Barbara,Hernandez,barbara_hernandez@outlook.com,,432 Main St,NULL,OH,22O20,2023-01-08,2025-05-18,9518.58,Standard,True
n/a,Eric,Johnson,eric.johnson790@hotmail.com,759-095-6079,7668 Elm St,San Diego,NE,33406,2021-07-24,2022-04-05,1906.66,Starter,True
4854,Dorothy,Roberts,dorothy-roberts566@icloud.com,+17915044815,8302 Cedar Ln,Louisville,MS,,82-70-7102,NULL,5987580.0,Premium,True
9757809,W@ll@am,  Martin  ,william.martin461@,387-619-4901,4983 Elm St,Austin,MA,,1900-01-01,2022-05-07,6352.39,Starter,True
8568627,Linda,Wilson,linda.wilson@hotmail,(323) 285-7161,3372 Forest Ln,Phoenix,MD,95829,2023-06-11,0000-00-00,1436.84,Starter,True
7490879,Jonathan,Moore,jonathan_moore55@aol.com,025-068-4214,3473 Lake Dr,"Albuquerque, Albuquerque",MS,57448,2019-07-24,2022-03-27,6592.6,Basic,True
1424725,Jessica,Adams,jessica-adams@icloud.com,(119) 924-1143,4968 Park Ave,Omaha,OK,28857,2018-03-11,2024-12-08,7894.56,Enterprise,False
0,Nicholas,Lewis,nicholas.lewis@live.com,N/A,NULL,Mesa,KY,35267,2019-02-07,2024-11-16,7158.88,Ultimate,True
752215,Edward,N/A,edward-baker615@aol.com,+14901757345,431 Oak Ave,NULL,AR,10366,2019-04-13,NaN,N/A,N/A,True
51440095,Robert,Clark,invalid-email,N/A,6417 Church St,Fort Worth,SD,NaN,06/03/2021,11/01/2023,2632.04,NULL,True
8152962,NaN,Adams,benjamin_adamsATicloud.com,N/A,8574 Spring St,Seattle,OH,52611,2018-02-11,2026-11-26,7862.48,Ultimate,False
2435396,Brandon,Wilson,,15509140166,n/a,Milwaukee,RI,26860,2020-03-07,20/01/2023,6132.5,Ultimate,False
846142,Richard,Sanchez,richardsanchez@icloud.com,+18904316072,1961 Pine Rd,Los Angeles,NH,30828,2015-10-12,2025-09-27,6616.02,Basic,True
02458205,Amanda,Wilson,amanda.wilson947@gmail.com,375.283.4002,4988_Cedar_Ln,"Dallas, Dallas",UT,35205,2019-09-04,2022-12-19,2847.8,Professional,False
89697808969780,Andrew,Jackson,andrewjackson@live.com,(651) 421-1673,1938 Church St,Atlanta,NaN,74O48,2020-05-16,2023-09-17,7749.1,N/A,True
n/a,Thomas,NULL,thomas-clark768@yahoo.com,(731) 454-2343,6445 Park Ave,,MT,0212,2018-07-27,2022-06-02,1297.01,Standard,False
575861,Carol,rekaB,carol.baker@yahoo.com,390.XX2.2016,8262 Elm St,Denver,NH,00000,2018-04-23,2026-02-27T00:00:00Z,NULL,Basic,True
373107,,Nguyen,helen_nguyen@outlook.com,+16421642401,4968 Spring St,Dallas,MA,44988,2018-12-19,2023-05-11,2122.76,Ultimate,True
56765367,,Jones,jonathan_jones@gmail.com,+12605654975,3665 Maple Dr,Fort Worth,NJ,87374,2022-11-04,2025-07-20T00:00:00Z,5567.63,Starter,True
3299742,Jessica,Martinez,jessica.martinez385@yahoo.com,(799) 4,3309 Lake Dr,San Antonio,NY,93488,2015-01-11,2024-06-11,5559.06,Starter,False
523659,Carol,Thomas,carolthomas@outlook.com,(658) 007-2364,1516 Hill Rd,Albuquerque,ND,41610,31-50-6102,2024-01-27,7816.83,Enterprise,NULL
3812293,Kevin,White,kevin.white425@me.com,(064) 011-5753,7315 Hill Rd,San Francisco,IN,52673,2017-06-28,91-20-2202,880.88,Professional,True
07233831,NULL,Campbell,amanda_campbell361@outlook.com,942.645.2350,5250 Hill Rd,Milwaukee,MS,67079,2020-04-03,2025-01-17,4908.55,Basic,True
97195847,Joseph,  Smith  ,N/A,(468) 883-6367,8086 Oak Ave,Seattle,LA,54720,2016-10-23,0000-00-00,5761.36,Premium,Y
621084,Benjamin,Garcia,benjamingarcia516@live,+12954910721,2389 South St,Minneapolis,MI,79107,2015-05-05,2024-09-11T00:00:00Z,8138.23,Standard,True
34212920,Amy,Williams,amy-williams867@gmail.com,(748) 485-4334,864 East Blvd,Albuquerque,KY,63983,2016-05-13,2026-10-09,5147.02,Professional,False
8792847,Melissa,Brown,melissa.brown852@live.com,000-000-0000,2525 North Ave,San Jose,MI,76294,05/03/2016,20-01-4202,8027.62$,Pr,False
7791425,Gary,Lopez,garylopez38@gmail.com,,3277 Hill Rd3277 Hill Rd,San Jose,SD,19703,2019-03-03,,0,Unknown,True
51725979,Barbara,Flores,barbara_flores739@aol.com,,1193 West Rd,Albuquerque,MA,80536,2023-01-15,2099-01-01,NULL,Premium,True
36978936,Sharon,zepoL,sharon.lopez@aol.com,749.293.28352835,4992 Valley Dr,Portland,NJ,70531,2016-04-23,2025-02-12,1979.22,Premium,False
86884086,Susan,Robinson,susan.robinson@outlook.com,(729) 791-3847,5550 Maple Dr,Atlanta,WA,76215,2021-01-22,2022-07-16,null,Starter,True
4915392,Helen,N/A,helen-campbell281@yahoo.com@extra.com,672.495.9017,6720 Spring St,Austin,XX,37180,2023-01-15,2022-02-21,6946.38,Free,False
41237184,Kevin,Martinez,NaN,(391) 375-2690,6922 Elm St,kansas city,LA,33243,2017-02-05,2022-02-24,8402.21,Professional,False
83426371,Mark,Allen,  mark_allen205@live.com,671.443.5232,6629 Pine Rd,Las Vegas,AZ,52317,2020-04-17,2024-06-12,5416.86,Professional,True
80081781,Raymond,Carter,raymondcarter@gmail.com,473.X2X.6736,2773 East Blvd,Oklahoma City,ND,11857,32/13/2022,2022-02-07,8251.34,Premium,False
0336907,Linda,Jackson,lindajackson206@aol.com,(519) 087-9250,5153 North Ave,,UT,86372,2023-12-23,,7085.6,Starter,True
08304295,Samantha,Smith,samantha-smithATme.com,870-968-1363,9156 Maple Dr,Omaha,VAVA,36832,2017-06-08,2026-02-21,4787.54,Enterprise,True
171153,Michelle,Brown,michelle.brown383@me.com,131.197.9619,,Jacksonville,MO,50215-8673,NULL,91-21-2202,3919.05,Basic,True
094656,Hernandez,Larry,larry.hernandez@hotmail.com ,925.235.4067,7369 CHURCH ST,Memphis,KS,56885,2021-05-09,02/20/2022,NULL,Enterprise,Active
934267,StevenXK,Thompsonmh,steven.thompson473@gmail.com,720-511-4731,N/A,Raleigh,AK,18106,NULL,2025-10-07,1945.25,Free,False
194203,Mark,Jackson,markjackson776@yahoo.com@extra.com,(465) 607-0082,2761 Cedar Ln,NULL,OK,87171,2015-05-01,2022-02-24,8210.47,Enterprise,True
973791,Pamela,THOMAS,pamela-thomas61@gmail.com,433.591.7995,N/A,Columbus,New York,NULL,2024-05-03,2022-12-01,8004.81,Premium,True
96493893,  Sarah  ,Roberts,sarah-roberts670@yahoo.com,11557200265,3763 Park Ave,Fresno,MN,30332,2019,2022-01-26,6603.67,Basic,True
8140206,NULL,  Wilson  ,BENJAMINWILSON@HOTMAIL.COM,+11469895742,541 Maple Dr,Kansas City,WY,61364,2022-11-28,2026,9056.05,Basic,True
386221386221,Debra,Lewis,debralewis127@me.com,183-676-3240,9934 Hill Rd,Fort Worth,Ohio,15248,1900-01-01,2025-06-25,9083.75,Premium,True
5861,Michael,Adams,michael-adams@outlook.com@extra.com,035.775.9072,5585 Church St,Albuquerque,,96259,2023-12-20,2022-01-19T00:00:00Z,7040.4,Standard,False
443569,Gregory,Green,gregory_green@icloud.com,(804) 361-9341,7193 Church St,Fresno,PA,85492,2021-12-13,n/a,,Professional,False
055104,Betty,Sanchez,betty.sanchez102icloud.com,334.593.6533,8087 Forest Ln,San Antonio,ID,00000,2022-07-09,2022,3867.21,Free,False
25466298,David,Clark,david-clark@yahoo.com,+17681501146,4962 Church St,Minneapolis,MS,98316,2021-05-03,NULL,1912.06,Basic,True
0,Nicole,Wilson,,897.660.6538,4104 Church St,Houston,WV,32103,,2025-02-26,3099.25,Ultimate,False
881630,Sandra,null,sandra-wright587@gmail.com,+14756491408,null,Mesa,WY,00000,2015-06-25,81-70-2202,1440.58,Premium,True
16530413,James,Martin,james-martin@outlook.com,(288) 536-4256,9710 Pine Rd,San Antonio,NULL,38369,2099-01-01,05/02/2026,7969.85,,False
63989822,Andrew,Davis,andrew.davis355@aol.com,728-252-1720,3815 Oak Ave,san antonio,NE,53292,2022-02-22,2023-01-18,NULL,Premium,False
0,Timothy,Nguyen,timothy.nguyen@outlook.com,1906759,4651 North Ave,Milwaukee,CA,89407,2019-06-14,,3199.04,Standard,True
29733886,Michelle,Young,michelleyoung679icloud.com,+18436030796,P.O. Box 4278,,RI,44598,2018,2023-08-02,3679.61,null,False
9314234,Angela,Adams,null,+18400226332,n/a,Charlotte,DE,36936,2017-09-04,2024-07-03,2033.17,Premium,True
7471057,Shirley,Jones,shirley_jones@hotmail.com,+14373661178,5522 Maple Dr,Kansas City,NY,36334,2016-04-03,2026-08-10,5695720.0,Standard,True
915346,William,,william-nguyen@gmail.com,034.973.8713,4769 Forest Ln,New York,ND,86865,2017-01-08,2026-09-28,550.8,Professional,True
975495,A. Anna,Clark,anna.clark@me.com,537-091-9365,5241 Main St,Colorado Springs,KS,29187,06/07/2022,2023-10-24,3888.67,Starter,False
3727801,Laura,Nguyen,laura-nguyen375@outlook.com,428-565-6538,4874 Church St,Raleigh,CO,98094,NULL,2023-05-04,1834.53,Premium,False
365203,Joseph,Lewis,joseph-lewis871@,(243) 895-1162,771 Oak Ave,Dallas,MA,85218,2018-08-27,2024-09-03,5332.75,Professional,True
2552859,Donna,Garcia,,816-088-1800,9991 Cedar Ln,Louisville,MD,78903,2015-05-10,2023-12-07,4129.91,Starter,NaN
4865630,N/A,Flores,  paul.flores826@msn.com,+15991322078,,  San Diego,GA,21387,14/11/2020,2024-10-24,NaN,Premium,False
1331839,Eric,Smith,ericsmith779@hotmail.com,(384) 895-6436,3747 East Blvd,Dallas,HI,26035,2018-02-16,2022-02-20T00:00:00Z,"9688,53",Professional,False
44763573,Larry,Roberts,larry_roberts@outlook.com,(281) 840-0017,635 Washington Blvd,LOS ANGELES,WV,,2023-04-04,2025-07-09,7635.62$,Standard,False
595939,Christopher,Martin,christopher-martin@yahoo,636.875.0560,208 Valley Dr,Kansas City,CT,66822,2020-11-27,2025-12-05,4357.69,Starter,False
055859,George,llebpmaC,george.campbell806@yahoo.com,415.799.5125,null,Las Vegas,TN,73646,2024-10-16,2022-03-09,4032.72,Ultimate,True
872484,Patricia,HILL,patriciahill857@aol.com,(020) 390-0035,502 WEST RD,Denver,n/a,53422,2023-01-04,2024-12-21,954.36,N/A,no
ID-90349473,Justin,Hill,justin.hill@gmail.com,(396) 024-6365,5759 Forest Ln,Albuquerque,CA,00000,2016-10-19,2024-02-28,1272.41,Enterprise,False
631089,Anna,Moore,annamoore@msn.com,048-949-3980,6456 Pine Rd6456 Pine Rd,Philadelphia,OR,77127,2021-06-12,05/19/2022,"2872,96",Starter,False
545912,Richard,Rivera,richard_rivera754@me.com,796.754.5888,9356 FOREST LN,Mesa,FL,77936,2016-10-02,NULL,4413.86,Free,True
null,William,,williamanderson104@protonmail.com,197-526-6166,3580 Cedar Ln,San ,NV,52710,2017-11-17,NULL,9029.34,Starter,False
703149,Deborah,Scott,deborah_scott@aol.com ,+17760174983,3965 Church St,Atlanta,NV,32902XX,2017-02-09,2022-06-03,-2166.73,Standard,False
282421,Charles,Adams,charles-adams@msn.com,(855) 369-1686,4414 Spring St,Charlotte,NH,23241XX,2024-09-26,2024-11-22,1141.15,Ultimate,False
700236,Gary,Lee,garylee319@yahoo.com,581.250.3763,3939 River Rd,Austin,LA,94005,2018-08-25,2025-12-19,3311.86,Free,False
721175,Samantha,Davis,samanthadavis@yahoo.com,250-165-2580,6925 River Rd,Seattle,GA,38221,2020-02-03,NULL,8475.7,Starter,True
357924,NULL,Garcia,betty.garcia523@gmail.com,322-343-0007,4675 North Ave,Seattle,RI,23207,2021-03-09,2025-06-11,3047,Standard,Y
68619585,Betty,NaN,betty.king96@hotmail.com,+19509644864,6247 FOREST LN,Raleigh,WV,85513,2016-07-05,0000-00-00,2328.96,Standard,False
NaN,Ashley,Nguyen,ashleynguyen@protonmail.com,213.790.2843,4261 South St,Denver,AZ,12040,2019,2022-11-20,NULL,Professional,False
3394742,Sharon,Gonzalez,,125-970-8792,376 Valley Dr,Seattle,KY,93320,2017-02-05,2022-05-13,821,Free,False
16150840,Shirley,relliM,shirley-miller@gmail.com,097-513-8063,4427 Park Ave,Mesa,KS,82067,2015-06-18,2023-07-27,8104.11,Premium,True
39937841,Sarah,Rodriguez,sarah.rodriguez@outlook.com,+18302202683,2611 Forest Ln,San Antonio,NM,82067,2021-12-07,2025-11-13,8314.3,n/a,True
669217,Jessica,Ramirez,jessicaramirez669AToutlook.com,80736754872,3034 Oak Ave,Tucson,RI,41255,2022-05-04,2024,4556.16,starter,yes
17169206,WilliamdG,Walker,william_walker541@msn.com,N/A,2160 Spring St,Phoenix,AR,61110,2016-01-10,2023-01-08,n/a,Enterprise,False
562051,Steven,Moore,steven-moore111@gmail.com,952-831-0076,3051 Church St,Austin,MO,28636,2015-06-22,2024-12-12,7070.05,NULL,N/A
7334379,Timothy,Lopez,timothy-lopez193@me.com,,165 Lake Dr,  Columbus,LA,29013,2017-10-20,2025-09-12,2172.86,Standard,True
18066988,Nicole,Nelson,nicole.nelson847@msn.com,(179) 327-6987,5177 Park Ave,Omaha,IA,39171,2021-07-25,null,1971.22,Free,False
62424550,NaN,Allen,,+15557011726,5409 Spring St,Oklahoma City,IL,94562,2022-07-09,2024,$1589.53,Professional,False
